0.770 0.150 0.621
0.790 0.150 0.595
0.810 0.150 0.566
0.830 0.150 0.533
0.850 0.150 0.496
0.870 0.150 0.454
0.890 0.150 0.407
0.910 0.150 0.353
0.930 0.150 0.294
0.950 0.150 0.227
0.970 0.150 0.155
0.990 0.150 0.079
1.000 0.150 0.000
0.000 0.170 1.000
0.010 0.170 0.992
0.030 0.170 0.984
0.050 0.170 0.975
0.070 0.170 0.967
0.090 0.170 0.959
0.110 0.170 0.951
0.130 0.170 0.943
0.150 0.170 0.935
0.170 0.170 0.927
0.190 0.170 0.919
0.210 0.170 0.911
0.230 0.170 0.903
0.250 0.170 0.895
0.270 0.170 0.887
0.290 0.170 0.879
0.310 0.170 0.871
0.330 0.170 0.863
0.350 0.170 0.854
0.370 0.170 0.846
0.390 0.170 0.838
0.410 0.170 0.829
0.430 0.170 0.821
0.450 0.170 0.812
0.470 0.170 0.803
0.490 0.170 0.794
0.510 0.170 0.784
0.530 0.170 0.774
0.550 0.170 0.763
0.570 0.170 0.752
0.590 0.170 0.740
0.610 0.170 0.728
0.630 0.170 0.715
0.650 0.170 0.701
0.670 0.170 0.685
0.690 0.170 0.668
0.710 0.170 0.650
0.730 0.170 0.630
0.750 0.170 0.609
0.770 0.170 0.585
0.790 0.170 0.558
0.810 0.170 0.528
0.830 0.170 0.495
0.850 0.170 0.458
0.870 0.170 0.417
0.890 0.170 0.371
0.910 0.170 0.320
0.930 0.170 0.264
0.950 0.170 0.203
0.970 0.170 0.138
0.990 0.170 0.070
1.000 0.170 0.000
0.000 0.190 1.000
0.010 0.190 0.991
0.030 0.190 0.982
0.050 0.190 0.973
0.070 0.190 0.964
0.090 0.190 0.955
0.110 0.190 0.946
0.130 0.190 0.937
0.150 0.190 0.928
0.170 0.190 0.919
0.190 0.190 0.910
0.210 0.190 0.901
0.230 0.190 0.892
0.250 0.190 0.883
0.270 0.190 0.875
0.290 0.190 0.866
0.310 0.190 0.857
0.330 0.190 0.848
0.350 0.190 0.839
0.370 0.190 0.830
0.390 0.190 0.821
0.410 0.190 0.811
0.430 0.190 0.802
0.450 0.190 0.792
0.470 0.190 0.782
0.490 0.190 0.772
0.510 0.190 0.762
0.530 0.190 0.751
0.550 0.190 0.739
0.570 0.190 0.727
0.590 0.190 0.715
0.610 0.190 0.701
0.630 0.190 0.687
0.650 0.190 0.672
0.670 0.190 0.656
0.690 0.190 0.638
0.710 0.190 0.619
0.730 0.190 0.599
0.750 0.190 0.576
0.770 0.190 0.551
0.790 0.190 0.524
0.810 0.190 0.494
0.830 0.190 0.461
0.850 0.190 0.424
0.870 0.190 0.384
0.890 0.190 0.340
0.910 0.190 0.292
0.930 0.190 0.240
0.950 0.190 0.184
0.970 0.190 0.125
0.990 0.190 0.063
1.000 0.190 0.000
0.000 0.210 1.000
0.010 0.210 0.990
0.030 0.210 0.980
0.050 0.210 0.970
0.070 0.210 0.960
0.090 0.210 0.950
0.110 0.210 0.940
0.130 0.210 0.930
0.150 0.210 0.921
0.170 0.210 0.911
0.190 0.210 0.901
0.210 0.210 0.891
0.230 0.210 0.882
0.250 0.210 0.872
0.270 0.210 0.862
0.290 0.210 0.853
0.310 0.210 0.843
0.330 0.210 0.833
0.350 0.210 0.823
0.370 0.210 0.814
0.390 0.210 0.804
0.410 0.210 0.794
0.430 0.210 0.783
0.450 0.210 0.773
0.470 0.210 0.762
0.490 0.210 0.751
0.510 0.210 0.740
0.530 0.210 0.728
0.550 0.210 0.716
0.570 0.210 0.703
0.590 0.210 0.690
0.610 0.210 0.676
0.630 0.210 0.661
0.650 0.210 0.645
0.670 0.210 0.628
0.690 0.210 0.610
0.710 0.210 0.590
0.730 0.210 0.569
0.750 0.210 0.545
0.770 0.210 0.520
0.790 0.210 0.493
0.810 0.210 0.463
0.830 0.210 0.430
0.850 0.210 0.395
0.870 0.210 0.356
0.890 0.210 0.313
0.910 0.210 0.268
0.930 0.210 0.219
0.950 0.210 0.167
0.970 0.210 0.113
0.990 0.210 0.057
1.000 0.210 0.000
0.000 0.230 1.000
0.010 0.230 0.989
0.030 0.230 0.978
0.050 0.230 0.967
0.070 0.230 0.957
0.090 0.230 0.946
0.110 0.230 0.935
0.130 0.230 0.924
0.150 0.230 0.913
0.170 0.230 0.903
0.190 0.230 0.892
0.210 0.230 0.882
0.230 0.230 0.871
0.250 0.230 0.861
0.270 0.230 0.850
0.290 0.230 0.840
0.310 0.230 0.829
0.330 0.230 0.819
0.350 0.230 0.808
0.370 0.230 0.798
0.390 0.230 0.787
0.410 0.230 0.776
0.430 0.230 0.765
0.450 0.230 0.754
0.470 0.230 0.743
